"";"gold_approx";"level";"alignment";"bricks_cnt";"health";"exp_progress";"quest_progress"
"1422990001.64842";"около 14 тысяч";"105";"абсолютное добро!";"1000";"312";"14";"84"
"1422991201.40984";"около 14 тысяч";"105";"абсолютное добро!";"1000";"243";"14";"85"
"1422992401.81589";"около 14 тысяч";"105";"абсолютное добро!";"1000";"156";"14";"85"
"1422993602.23553";"около 14 тысяч";"105";"абсолютное добро!";"1000";"130";"14";"87"
"1422994801.63685";"около 14 тысяч";"105";"абсолютное добро!";"1000";"46";"14";"88"
"1422996002.00455";"около 14 тысяч";"105";"абсолютное добро!";"1000";"444";"14";"88"
"1422997201.49163";"около 16 тысяч";"105";"абсолютное добро!";"1000";"516";"14";"88"
"1422998401.92419";"около 18 тысяч";"105";"абсолютное добро!";"1000";"516";"14";"88"
"1422999602.30449";"около 11 тысяч";"105";"абсолютное добро!";"1000";"516";"14";"88"
"1423000801.66005";"около 11 тысяч";"105";"абсолютное добро!";"1000";"444";"14";"89"
"1423002002.03879";"около 11 тысяч";"105";"абсолютное добро!";"1000";"281";"14";"89"
"1423003201.37173";"около 11 тысяч";"105";"абсолютное добро!";"1000";"145";"14";"90"
"1423004401.73147";"около 11 тысяч";"105";"абсолютное добро!";"1000";"70";"14";"91"
"1423005602.06525";"около 11 тысяч";"105";"абсолютное добро!";"1000";"269";"14";"92"
"1423006801.39651";"около 12 тысяч";"105";"абсолютное добро!";"1000";"105";"14";"93"
"1423008001.73443";"около 12 тысяч";"105";"абсолютное добро!";"1000";"142";"14";"94"
"1423009202.07968";"около 12 тысяч";"105";"абсолютное добро!";"1000";"33";"14";"95"
"1423010401.39897";"около 12 тысяч";"105";"абсолютное добро!";"1000";"230";"14";"95"
"1423011601.72211";"около 12 тысяч";"105";"абсолютное добро!";"1000";"516";"14";"95"
"1423012802.06974";"около 14 тысяч";"105";"абсолютное добро!";"1000";"516";"14";"95"
"1423014001.42221";"около 8 тысяч";"105";"абсолютное добро!";"1000";"516";"14";"95"
"1423015201.78406";"около 8 тысяч";"105";"абсолютное добро!";"1000";"263";"14";"96"
"1423016402.13174";"около 8 тысяч";"105";"абсолютное добро!";"1000";"131";"14";"96"
"1423017601.4929";"около 8 тысяч";"105";"абсолютное добро!";"1000";"88";"14";"100"
"1423018801.83455";"около 9 тысяч";"105";"абсолютное добро";"1000";"246";"14";"100"
"1423020002.23897";"около 9 тысяч";"105";"абсолютное добро";"1000";"516";"14";"100"
"1423021202.03378";"около 4 сотен";"105";"абсолютное добро";"1000";"377";"14";"4"
"1423022401.39084";"около 4 сотен";"105";"абсолютное добро";"1000";"280";"14";"25"
"1423023601.74703";"около 5 сотен";"105";"абсолютное добро";"1000";"187";"14";"27"
"1423024801.53033";"около 5 сотен";"105";"абсолютное добро";"1000";"449";"14";"29"
"1423026002.1032";"около 7 сотен";"105";"абсолютное добро";"1000";"335";"14";"33"
"1423027201.64351";"около 9 сотен";"105";"абсолютное добро";"1000";"242";"14";"36"
"1423028401.9743";"около тысячи";"105";"абсолютное добро";"1000";"250";"14";"49"
"1423029602.47018";"около тысячи";"105";"абсолютное добро";"1000";"171";"14";"67"
"1423030802.1692";"около 3 тысяч";"105";"абсолютное добро!";"1000";"485";"14";"70"
"1423032001.5483";"около 5 тысяч";"105";"абсолютное добро!";"1000";"437";"14";"70"
"1423033202.07523";"около 5 тысяч";"105";"абсолютное добро!";"1000";"381";"14";"73"
"1423034401.74593";"около 5 тысяч";"105";"абсолютное добро!";"1000";"282";"14";"77"
"1423035602.08469";"около 5 тысяч";"105";"абсолютное добро!";"1000";"142";"14";"80"
"1423036801.64373";"около 5 тысяч";"105";"абсолютное добро!";"1000";"159";"14";"84"
"1423038002.11658";"около 5 тысяч";"105";"абсолютное добро!";"1000";"422";"14";"87"
"1423039201.5573";"около 5 тысяч";"105";"абсолютное добро!";"1000";"327";"14";"89"
"1423040402.10835";"около 5 тысяч";"105";"абсолютное добро!";"1000";"176";"14";"93"
"1423041601.46647";"около 10 тысяч";"105";"абсолютное добро!";"1000";"43";"14";"95"
"1423042801.82661";"около 10 тысяч";"105";"абсолютное добро!";"1000";"23";"14";"99"
"1423044002.40068";"около 10 тысяч";"105";"абсолютное добро!";"1000";"23";"14";"100"
"1423046401.56029";"около 15 тысяч";"105";"абсолютное добро!";"1000";"328";"14";"100"
"1423047602.19087";"около 11 тысяч";"105";"абсолютное добро!";"1000";"508";"14";"0"
"1423048801.99825";"около 11 тысяч";"105";"абсолютное добро!";"1000";"435";"14";"4"
"1423050001.37705";"около 12 тысяч";"105";"абсолютное добро!";"1000";"404";"14";"7"
"1423051201.93238";"около 12 тысяч";"105";"абсолютное добро!";"1000";"429";"14";"22"
"1423052402.05285";"около 12 тысяч";"105";"абсолютное добро!";"1000";"400";"14";"25"
"1423053601.43517";"около 12 тысяч";"105";"абсолютное добро!";"1000";"403";"14";"29"
"1423054802.04177";"около 12 тысяч";"105";"абсолютное добро!";"1000";"237";"14";"33"
"1423056002.1826";"около 12 тысяч";"105";"абсолютное добро!";"1000";"142";"14";"37"
"1423057201.5272";"около 13 тысяч";"105";"абсолютное добро!";"1000";"445";"14";"39"
"1423058402.19626";"около 13 тысяч";"105";"абсолютное добро!";"1000";"450";"14";"42"
"1423059602.23444";"около 13 тысяч";"105";"абсолютное добро!";"1000";"323";"15";"54"
"1423060801.63466";"около 13 тысяч";"105";"абсолютное добро!";"1000";"227";"15";"58"
"1423062002.19822";"около 13 тысяч";"105";"абсолютное добро!";"1000";"156";"15";"63"
"1423063201.45588";"около 13 тысяч";"105";"абсолютное добро!";"1000";"195";"15";"66"
"1423064401.90125";"около 13 тысяч";"105";"абсолютное добро!";"1000";"91";"15";"67"
"1423065602.54492";"около 13 тысяч";"105";"абсолютное добро!";"1000";"86";"15";"71"
"1423066802.2765";"около 14 тысяч";"105";"абсолютное добро!";"1000";"253";"15";"71"
"1423068001.63574";"около 15 тысяч";"105";"абсолютное добро!";"1000";"516";"15";"71"
"1423069202.337";"около 17 тысяч";"105";"абсолютное добро!";"1000";"516";"15";"71"
"1423070401.59239";"около 18 тысяч";"105";"абсолютное добро!";"1000";"516";"15";"71"
"1423071601.99856";"около 11 тысяч";"105";"абсолютное добро!";"1000";"447";"15";"72"
"1423072801.69808";"около 11 тысяч";"105";"абсолютное добро!";"1000";"297";"15";"73"
"1423074002.20143";"около 11 тысяч";"105";"абсолютное добро!";"1000";"232";"15";"83"
"1423075201.61289";"около 12 тысяч";"105";"абсолютное добро!";"1000";"32";"15";"83"
"1423076402.20331";"около 12 тысяч";"105";"абсолютное добро!";"1000";"136";"15";"88"
"1423077601.94891";"около 12 тысяч";"105";"абсолютное добро!";"1000";"63";"15";"93"
"1423078802.29696";"около 12 тысяч";"105";"абсолютное добро!";"1000";"202";"15";"97"
"1423080001.66864";"около 14 тысяч";"105";"абсолютное добро!";"1000";"57";"15";"100"
"1423081202.06097";"около 4 тысяч";"105";"абсолютное добро!";"1000";"51";"16";"100"
"1423082401.43268";"около 5 тысяч";"105";"абсолютное добро!";"1000";"305";"16";"100"
"1423083601.79517";"около 5 тысяч";"105";"абсолютное добро";"1000";"516";"16";"100"
"1423084802.14921";"около 3 тысяч";"105";"абсолютное добро";"1000";"456";"16";"8"
"1423086001.47309";"около 6 тысяч";"105";"абсолютное добро";"1000";"440";"16";"8"
"1423087201.81984";"около 8 тысяч";"105";"абсолютное добро";"1000";"400";"16";"8"
"1423088402.14576";"около 21 тысяч";"105";"абсолютное добро";"1000";"105";"16";"10"
"1423089601.55344";"около 21 тысяч";"105";"абсолютное добро!";"1000";"376";"16";"16"
"1423090801.87247";"около 21 тысяч";"105";"абсолютное добро!";"1000";"389";"16";"21"
"1423092002.19353";"около 21 тысяч";"105";"абсолютное добро!";"1000";"263";"16";"25"
"1423093201.50801";"около 22 тысяч";"105";"абсолютное добро!";"1000";"184";"16";"31"
"1423094401.8303";"около 22 тысяч";"105";"абсолютное добро!";"1000";"78";"16";"35"
"1423095602.16127";"около 22 тысяч";"105";"абсолютное добро!";"1000";"83";"16";"37"
"1423096801.4867";"около 22 тысяч";"105";"абсолютное добро!";"1000";"198";"16";"41"
"1423098001.79574";"около 22 тысяч";"105";"абсолютное добро!";"1000";"43";"16";"45"
"1423099202.10627";"около 27 тысяч";"105";"абсолютное добро!";"1000";"211";"16";"45"
"1423100401.45535";"около 28 тысяч";"105";"абсолютное добро!";"1000";"164";"16";"43"
"1423101601.80781";"около 28 тысяч";"105";"абсолютное добро!";"1000";"68";"16";"49"
"1423102802.13276";"около 28 тысяч";"105";"абсолютное добро!";"1000";"103";"16";"55"
"1423104001.46394";"около 29 тысяч";"105";"абсолютное добро!";"1000";"27";"16";"59"
"1423105201.79304";"около 29 тысяч";"105";"абсолютное добро";"1000";"161";"16";"57"
"1423106402.17886";"около 29 тысяч";"105";"абсолютное добро";"1000";"131";"16";"68"
"1423107601.52763";"около 29 тысяч";"105";"абсолютное добро";"1000";"63";"16";"71"
"1423108801.9931";"около 29 тысяч";"105";"абсолютное добро";"1000";"165";"16";"76"
"1423110001.32523";"около 29 тысяч";"105";"абсолютное добро";"1000";"56";"16";"80"
"1423111201.76308";"около 29 тысяч";"105";"абсолютное добро";"1000";"56";"16";"85"
"1423112402.3844";"около 29 тысяч";"105";"абсолютное добро";"1000";"17";"16";"89"
"1423113602.26404";"около 29 тысяч";"105";"абсолютное добро";"1000";"427";"16";"89"
"1423114801.58512";"около 33 тысяч";"105";"абсолютное добро";"1000";"516";"16";"89"
"1423116002.0991";"около 17 тысяч";"105";"абсолютное добро";"1000";"498";"16";"89"
"1423117202.25252";"около 17 тысяч";"105";"абсолютное добро";"1000";"429";"16";"92"
"1423118401.59651";"около 17 тысяч";"105";"абсолютное добро";"1000";"298";"16";"96"
"1423119602.11147";"около 17 тысяч";"105";"абсолютное добро";"1000";"252";"16";"100"
"1423120802.0792";"около 7 тысяч";"105";"абсолютное добро";"1000";"252";"17";"100"
